bs id,site,Part site name,Species,pop id,Year,Count,Method,Reliability,Survey accuracy,Notes,References,from,date submitted,Version
963,Bird Island (SGSSI (IGSISS)),Colony E,Thalassarche chrysostoma,2092,2002,196,A,,High,,"BAS, unpublished data","Richard Phillips, BAS",9-May-17,3
963,Bird Island (SGSSI (IGSISS)),,Thalassarche chrysostoma,495,2003,4705,A,,High,,BAS unpubl. data,"BAS, Cambridge",18-Jan-10,2
963,Bird Island (SGSSI (IGSISS)),Colony B,Thalassarche chrysostoma,4463,2003,388,G,,High,,"BAS, unpublished data",BAS,7-May-24,1
963,Bird Island (SGSSI (IGSISS)),Colony E,Thalassarche chrysostoma,2093,2003,169,A,,High,,"BAS, unpublished data","Richard Phillips, BAS",9-May-17,3
963,Bird Island (SGSSI (IGSISS)),,Thalassarche chrysostoma,496,2004,5120,"A, E",,High,,Poncet et al. 2006. Polar Biology 29: 772-781.,"BAS, Cambridge",18-Jan-10,2
963,Bird Island (SGSSI (IGSISS)),Colony B,Thalassarche chrysostoma,4464,2004,484,G,,High,,"BAS, unpublished data",BAS,7-May-24,1
963,Bird Island (SGSSI (IGSISS)),Colony E,Thalassarche chrysostoma,2094,2004,203,A,,High,,"BAS, unpublished data","Richard Phillips, BAS",9-May-17,3
963,Bird Island (SGSSI (IGSISS)),Colony B,Thalassarche chrysostoma,4465,2005,367,G,,High,,"BAS, unpublished data",BAS,7-May-24,1
963,Bird Island (SGSSI (IGSISS)),Colony E,Thalassarche chrysostoma,2095,2005,134,A,,High,,"BAS, unpublished data","Richard Phillips, BAS",9-May-17,3
963,Bird Island (SGSSI (IGSISS)),Colony B,Thalassarche chrysostoma,4466,2006,406,G,,High,,"BAS, unpublished data",BAS,7-May-24,1
963,Bird Island (SGSSI (IGSISS)),Colony E,Thalassarche chrysostoma,2096,2006,158,A,,High,,"BAS, unpublished data","Richard Phillips, BAS",9-May-17,4
963,Bird Island (SGSSI (IGSISS)),Colony E,Thalassarche chrysostoma,2097,2007,146,A,,High,,"BAS, unpublished data","Richard Phillips, BAS",9-May-17,3
963,Bird Island (SGSSI (IGSISS)),Colony B,Thalassarche chrysostoma,4467,2008,420,A,,High,,"BAS, unpublished data",BAS,7-May-24,1
963,Bird Island (SGSSI (IGSISS)),Colony E,Thalassarche chrysostoma,2098,2008,147,A,,High,,"BAS, unpublished data","Richard Phillips, BAS",9-May-17,3
963,Bird Island (SGSSI (IGSISS)),Colony B,Thalassarche chrysostoma,4468,2009,319,A,,High,,"BAS, unpublished data",BAS,7-May-24,1
963,Bird Island (SGSSI (IGSISS)),Colony E,Thalassarche chrysostoma,2099,2009,131,A,,High,,"BAS, unpublished data","Richard Phillips, BAS",9-May-17,3
963,Bird Island (SGSSI (IGSISS)),Colony B,Thalassarche chrysostoma,4469,2010,349,A,,High,,"BAS, unpublished data",BAS,7-May-24,1
963,Bird Island (SGSSI (IGSISS)),Colony E,Thalassarche chrysostoma,1819,2010,135,A,,High,,"BAS, unpublished data","Richard Phillips, BAS",9-May-17,5
963,Bird Island (SGSSI (IGSISS)),Colony B,Thalassarche chrysostoma,4470,2011,285,A,,High,,"BAS, unpublished data",BAS,7-May-24,1
963,Bird Island (SGSSI (IGSISS)),Colony E,Thalassarche chrysostoma,2100,2011,111,A,,High,,"BAS, unpublished data","Richard Phillips, BAS",9-May-17,4
963,Bird Island (SGSSI (IGSISS)),Colony B,Thalassarche chrysostoma,4471,2012,362,A,,High,,"BAS, unpublished data",BAS,7-May-24,1
963,Bird Island (SGSSI (IGSISS)),Colony E,Thalassarche chrysostoma,2173,2012,114,A,,High,,BAS unpublished data,"Richard Phillips, BAS",9-May-17,4
963,Bird Island (SGSSI (IGSISS)),Colony B,Thalassarche chrysostoma,4472,2013,222,A,,High,,"BAS, unpublished data",BAS,7-May-24,1
963,Bird Island (SGSSI (IGSISS)),Colony E,Thalassarche chrysostoma,2614,2013,80,A,,High,,BAS unpublished data,"Richard Phillips, BAS",9-May-17,3
963,Bird Island (SGSSI (IGSISS)),Colony B,Thalassarche chrysostoma,4473,2014,299,A,,High,,"BAS, unpublished data",BAS,7-May-24,1
963,Bird Island (SGSSI (IGSISS)),Colony E,Thalassarche chrysostoma,2724,2014,95,A,,High,,BAS unpublished data,"Richard Phillips, BAS",9-May-17,2
963,Bird Island (SGSSI (IGSISS)),Colony B,Thalassarche chrysostoma,4474,2015,310,A,,High,,"BAS, unpublished data",BAS,7-May-24,1
963,Bird Island (SGSSI (IGSISS)),Colony E,Thalassarche chrysostoma,2967,2015,101,A,,High,,BAS unpublished data,"Richard Phillips, BAS",9-May-17,2
963,Bird Island (SGSSI (IGSISS)),Colony E,Thalassarche chrysostoma,3172,2016,58,A,,High,,BAS unpublished data,"Richard Phillips, BAS",24-Apr-17,1
963,Bird Island (SGSSI (IGSISS)),Colony B,Thalassarche chrysostoma,4475,2016,203,A,,High,,"BAS, unpublished data",BAS,7-May-24,1
963,Bird Island (SGSSI (IGSISS)),Colony E,Thalassarche chrysostoma,3173,2017,68,A,,High,,BAS unpublished data,"Richard Phillips, BAS",24-Apr-17,1
963,Bird Island (SGSSI (IGSISS)),Colony B,Thalassarche chrysostoma,4476,2017,208,A,,High,,"BAS, unpublished data",BAS,7-May-24,1
963,Bird Island (SGSSI (IGSISS)),Colony B,Thalassarche chrysostoma,4477,2018,235,A,,High,,"BAS, unpublished data",BAS,7-May-24,1
963,Bird Island (SGSSI (IGSISS)),Colony E,Thalassarche chrysostoma,3481,2018,68,A,,High,,BAS unpublished data,"Richard Phillips, BAS",1-Nov-18,1
963,Bird Island (SGSSI (IGSISS)),Colony E,Thalassarche chrysostoma,3795,2019,67,A,,High,,BAS unpublished data,"Richard Phillips, BAS",14-Apr-21,1
963,Bird Island (SGSSI (IGSISS)),Colony B,Thalassarche chrysostoma,4478,2019,240,A,,High,,"BAS, unpublished data",BAS,7-May-24,1
963,Bird Island (SGSSI (IGSISS)),Colony E,Thalassarche chrysostoma,3796,2020,70,A,,High,,BAS unpublished data,"Richard Phillips, BAS",14-Apr-21,1
963,Bird Island (SGSSI (IGSISS)),Colony B,Thalassarche chrysostoma,4479,2020,211,A,,High,,"BAS, unpublished data",BAS,7-May-24,1
963,Bird Island (SGSSI (IGSISS)),Colony B,Thalassarche chrysostoma,4480,2021,237,A,,High,,"BAS, unpublished data",BAS,7-May-24,1
963,Bird Island (SGSSI (IGSISS)),Colony E,Thalassarche chrysostoma,4024,2021,39,A,,High,,"BAS, unpublished data","Richard Phillips, BAS",8-Nov-22,1
963,Bird Island (SGSSI (IGSISS)),Colony B,Thalassarche chrysostoma,4481,2022,211,A,,High,,"BAS, unpublished data",BAS,7-May-24,1
963,Bird Island (SGSSI (IGSISS)),Colony E,Thalassarche chrysostoma,4025,2022,61,A,,High,,"BAS, unpublished data","Richard Phillips, BAS",8-Nov-22,1
963,Bird Island (SGSSI (IGSISS)),Colony E,Thalassarche chrysostoma,4238,2023,45,A,,High,,"BAS, unpublished data","Richard Phillips, BAS",1-Mar-24,1
963,Bird Island (SGSSI (IGSISS)),Colony B,Thalassarche chrysostoma,4482,2023,241,A,,High,,"BAS, unpublished data",BAS,7-May-24,1
963,Bird Island (SGSSI (IGSISS)),Colony E,Thalassarche chrysostoma,4239,2024,45,A,,High,,"BAS, unpublished data","Richard Phillips, BAS",1-Mar-24,1
963,Bird Island (SGSSI (IGSISS)),Colony B,Thalassarche chrysostoma,4483,2024,170,A,,High,,"BAS, unpublished data",BAS,7-May-24,1
908,Bird Island (SGSSI (IGSISS)),,Diomedea exulans,36,1972,1582,G,,High,,BAS unpubl. data,"BAS, Cambridge",9-May-17,2
908,Bird Island (SGSSI (IGSISS)),,Diomedea exulans,37,1973,1477,G,,High,,BAS unpubl. data,"BAS, Cambridge",9-May-17,2
908,Bird Island (SGSSI (IGSISS)),,Diomedea exulans,38,1974,1529,G,,High,,BAS unpubl. data,"BAS, Cambridge",9-May-17,2
908,Bird Island (SGSSI (IGSISS)),,Diomedea exulans,39,1976,1433,G,,High,,BAS unpubl. data,"BAS, Cambridge",9-May-17,2
908,Bird Island (SGSSI (IGSISS)),,Diomedea exulans,40,1977,1541,G,,High,,BAS unpubl. data,"BAS, Cambridge",9-May-17,2
908,Bird Island (SGSSI (IGSISS)),,Diomedea exulans,41,1978,1382,G,,High,,BAS unpubl. data,"BAS, Cambridge",9-May-17,2
908,Bird Island (SGSSI (IGSISS)),,Diomedea exulans,42,1979,1466,G,,High,,BAS unpubl. data,"BAS, Cambridge",9-May-17,2
908,Bird Island (SGSSI (IGSISS)),,Diomedea exulans,43,1980,1339,G,,High,,BAS unpubl. data,"BAS, Cambridge",9-May-17,2
908,Bird Island (SGSSI (IGSISS)),,Diomedea exulans,44,1981,1415,G,,High,,BAS unpubl. data,"BAS, Cambridge",9-May-17,2
908,Bird Island (SGSSI (IGSISS)),,Diomedea exulans,45,1982,1404,G,,High,,BAS unpubl. data,"BAS, Cambridge",9-May-17,2
908,Bird Island (SGSSI (IGSISS)),,Diomedea exulans,46,1983,1453,G,,High,,BAS unpubl. data,"BAS, Cambridge",9-May-17,2
908,Bird Island (SGSSI (IGSISS)),,Diomedea exulans,47,1984,1366,G,,High,,BAS unpubl. data,"BAS, Cambridge",9-May-17,2
908,Bird Island (SGSSI (IGSISS)),,Diomedea exulans,48,1985,1232,G,,High,,BAS unpubl. data,"BAS, Cambridge",9-May-17,2
908,Bird Island (SGSSI (IGSISS)),,Diomedea exulans,49,1986,1491,G,,High,,BAS unpubl. data,"BAS, Cambridge",9-May-17,2
908,Bird Island (SGSSI (IGSISS)),,Diomedea exulans,50,1987,1233,G,,High,,BAS unpubl. data,"BAS, Cambridge",9-May-17,2
908,Bird Island (SGSSI (IGSISS)),,Diomedea exulans,51,1988,1366,G,,High,,BAS unpubl. data,"BAS, Cambridge",9-May-17,2
908,Bird Island (SGSSI (IGSISS)),,Diomedea exulans,52,1989,1411,G,,High,,BAS unpubl. data,"BAS, Cambridge",9-May-17,2
908,Bird Island (SGSSI (IGSISS)),,Diomedea exulans,1234,1990,1379,G,,High,,BAS unpubl. data,"BAS, Cambridge",9-May-17,2
908,Bird Island (SGSSI (IGSISS)),,Diomedea exulans,1235,1991,1378,G,,High,,BAS unpubl. data,"BAS, Cambridge",9-May-17,2
908,Bird Island (SGSSI (IGSISS)),,Diomedea exulans,1236,1992,1292,G,,High,,BAS unpubl. data,"BAS, Cambridge",9-May-17,2
908,Bird Island (SGSSI (IGSISS)),,Diomedea exulans,1237,1993,1333,G,,High,,BAS unpubl. data,"BAS, Cambridge.",9-May-17,2
908,Bird Island (SGSSI (IGSISS)),,Diomedea exulans,1238,1994,1348,G,,High,,BAS unpubl. data,"BAS, Cambridge.",9-May-17,2
908,Bird Island (SGSSI (IGSISS)),,Diomedea exulans,1239,1995,1387,G,,High,,BAS unpubl. data,"BAS, Cambridge.",9-May-17,2
908,Bird Island (SGSSI (IGSISS)),,Diomedea exulans,1240,1996,1243,G,,High,,BAS unpubl. data,"BAS, Cambridge",9-May-17,3
